Income,Age,Dependents,Occupation,City_Tier,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,UPI_Remitter_Bank,Bank_CAELS_Score,Bank_Risk_Tier
31691.4764,26,0,Professional,Tier_2,6338.29528,0.0,1249.814617,4038.60582,2178.66302,1539.561328,1069.892731,1692.61434,1174.571448,0.0,629.147958,Federal Bank Ltd.,0.276,High Risk
12824.46161,28,4,Retired,Tier_3,1923.669242,0.0,279.3188111,1374.187684,711.2966014,331.1936218,306.5755426,802.5128762,578.7637079,1209.140874,201.9962018,Axis Bank Ltd.,0.131,High Risk
43819.16708,33,2,Retired,Tier_1,13145.75012,3113.677388,906.0520204,6403.704208,2775.555334,1924.645851,1718.768946,3138.431911,1676.387314,4273.1487,602.8424847,Bank of Baroda,0.575,Medium Risk
14377.40669,62,1,Retired,Tier_2,2875.481337,0.0,479.5096362,1947.758163,719.5540538,467.2482661,432.1375925,1145.311646,432.7846459,1333.624324,151.5094125,Central Bank of India,1.0,Low Risk
103662.964,30,4,Professional,Tier_1,31098.8892,0.0,4952.412148,10567.82001,6750.344688,3463.867246,4568.487789,6077.873007,4240.84571,7266.377513,1527.20965,HDFC Bank Ltd.,0.013,High Risk
16032.12862,35,2,Student,Tier_3,2404.819294,0.0,628.1129362,1894.520343,1039.951713,620.9476438,549.7213782,777.1271539,606.7832969,1182.504284,332.7495619,Kotak Mahindra Bank,0.0,High Risk
23185.98888,42,1,Self_Employed,Tier_2,4637.197776,0.0,1059.752017,2812.283435,1430.229719,751.4267013,876.4892422,1755.835135,861.6386437,1436.408587,394.0326711,State Bank of India,0.521,Medium Risk
57513.00842,50,2,Retired,Tier_3,8626.951263,0.0,1226.139801,7273.593232,3900.743643,1235.68189,2551.40602,4158.576664,2170.814604,3738.121069,1205.010777,Bank of India,0.815,Low Risk
11206.63405,27,3,Retired,Tier_2,2241.326809,935.2952687,351.3333369,1297.722738,812.2611009,256.2282416,331.7299395,853.9795101,500.3768945,687.4189726,288.5354546,ICICI Bank Ltd.,0.117,High Risk
35987.27232,47,2,Student,Tier_1,10796.1817,2368.724066,783.298516,4897.408749,1858.774197,1518.393873,930.2669445,1512.996706,1351.221888,2104.884715,980.2440107,Union Bank of India,0.8,Low Risk
85362.90042,18,3,Self_Employed,Tier_3,12804.43506,12629.01417,2580.526186,10867.24768,4970.893828,2204.793799,3397.413261,4128.239376,3926.656278,4693.08998,1354.198979,UCO Bank,0.96,Low Risk
8291.333345,50,3,Student,Tier_2,1658.266669,480.442658,236.5129426,848.6518072,452.0708619,253.0809184,382.9941798,433.9003281,274.1241603,660.5265191,135.0251463,Kotak Mahindra Bank,0.0,High Risk
34775.19928,32,2,Student,Tier_2,6955.039857,0.0,1656.839304,3614.375931,2013.121958,835.5377435,1581.096783,2233.974724,1135.942221,2444.263669,887.014334,IndusInd Bank Ltd.,0.144,High Risk
36932.93192,46,3,Retired,Tier_2,7386.586384,0.0,1645.180794,4300.755731,2023.860142,1265.105859,1809.974943,2737.552683,1145.108423,2817.56279,976.1812128,IndusInd Bank Ltd.,0.144,High Risk
56073.07098,19,1,Retired,Tier_1,16821.92129,0.0,2477.96559,7433.280524,4153.100435,1370.595223,1855.878232,4034.238608,2155.096891,5009.594723,1162.083055,Punjab National Bank,0.915,Low Risk
11152.20028,28,3,Student,Tier_2,2230.440056,0.0,231.3705078,1476.657843,577.3152151,541.340177,478.6556275,591.5995355,483.3337418,951.2808263,304.2272996,Indian Overseas Bank,0.904,Low Risk
10431.52104,51,0,Professional,Tier_2,2086.304207,0.0,367.559995,1140.549784,560.6184405,515.2515562,509.9825007,739.778561,495.0370473,0.0,107.9532069,ICICI Bank Ltd.,0.117,High Risk
45547.26756,58,1,Retired,Tier_3,6832.090134,6775.578512,1043.779329,6587.713738,3100.288376,1100.422145,1788.020999,2958.78921,2267.236338,2380.226885,643.0627245,Punjab National Bank,0.915,Low Risk
38045.58782,36,1,Self_Employed,Tier_1,11413.67635,0.0,1748.982285,4782.513112,3036.24747,1479.35036,1326.209313,2029.578575,1758.768972,3335.536857,871.4146429,State Bank of India,0.521,Medium Risk
36656.53284,19,1,Retired,Tier_2,7331.306569,0.0,1230.338317,4729.497673,2844.727186,1682.455275,1551.312301,1608.676511,1734.253185,2019.61248,1013.565256,HDFC Bank Ltd.,0.013,High Risk
39581.26694,37,0,Professional,Tier_3,5937.190041,7755.888213,907.010904,5520.304621,2709.271041,1341.547356,1009.669081,2593.678844,1809.258867,0.0,547.1043107,State Bank of India,0.521,Medium Risk
17412.31308,58,0,Professional,Tier_1,5223.693925,0.0,862.0768094,1841.34827,1078.94397,355.8521369,608.4854736,1141.935801,791.7360935,0.0,356.5334187,Yes Bank Ltd.,0.155,High Risk
36125.54885,48,0,Student,Tier_1,10837.66465,0.0,1034.746687,4558.982523,2225.598072,789.8327039,1356.62789,1644.012961,1168.009947,0.0,902.4263587,Kotak Mahindra Bank,0.0,High Risk
37926.70041,21,0,Student,Tier_1,11378.01012,6955.020539,985.7576842,5111.40795,2881.593225,1501.690806,1535.808064,2969.395622,1463.238655,0.0,472.0102521,HDFC Bank Ltd.,0.013,High Risk
16940.65319,46,0,Professional,Tier_2,3388.130637,0.0,625.7351595,1867.171488,864.3767429,673.033353,416.5681142,715.8563173,622.8602466,0.0,405.7995534,Yes Bank Ltd.,0.155,High Risk
133462.0264,47,4,Self_Employed,Tier_2,26692.40527,0.0,4609.00143,14502.33326,7832.472692,5264.552066,3892.275796,9100.459207,5425.46228,11095.51477,3146.480604,Central Bank of India,1.0,Low Risk
43827.59836,30,4,Student,Tier_3,6574.139753,0.0,1237.455306,6434.360582,2376.78979,1579.053076,1272.307239,3447.939281,1791.422081,4035.748026,608.858047,Indian Overseas Bank,0.904,Low Risk
11566.98112,32,0,Professional,Tier_2,2313.396224,0.0,487.2025932,1607.501371,649.179437,557.3478465,392.3079185,783.3305562,539.0534631,0.0,285.7665947,IDFC FIRST Bank,0.221,High Risk
50726.08466,37,1,Self_Employed,Tier_2,10145.21693,0.0,1455.049357,5140.138217,2657.05309,2049.09057,1735.117882,3513.547742,1641.833751,3268.21817,1209.426445,Axis Bank Ltd.,0.131,High Risk
13755.68297,51,3,Self_Employed,Tier_3,2063.352445,0.0,417.5039169,1652.475556,794.346885,276.8293168,505.5435752,575.2944947,629.9338625,1262.693369,226.5342215,IndusInd Bank Ltd.,0.144,High Risk
56309.60163,45,3,Professional,Tier_1,16892.88049,0.0,2308.632031,6147.831603,3223.1421,2112.101361,2558.355797,4031.310203,2704.738339,4189.675618,958.6962748,HDFC Bank Ltd.,0.013,High Risk
75798.14688,37,4,Professional,Tier_2,15159.62938,7498.869928,2815.320614,8779.326685,4381.170294,3108.567673,3288.139662,3343.604365,2558.419104,7310.319814,1388.709454,UCO Bank,0.96,Low Risk
15559.19103,42,0,Self_Employed,Tier_2,3111.838206,1279.144089,445.9798993,1779.26922,882.7283516,448.708476,355.1711663,694.0070301,733.3763192,0.0,380.4006744,UCO Bank,0.96,Low Risk
64838.41716,44,2,Self_Employed,Tier_1,19451.52515,0.0,3091.672206,9723.590043,3679.409934,2755.418086,1316.026674,3604.800859,2289.183978,5522.40003,1007.245157,Axis Bank Ltd.,0.131,High Risk
41738.42316,47,3,Professional,Tier_3,6260.763474,0.0,1734.845562,6209.739095,3110.274208,1748.452431,939.9547816,2479.081301,1407.529139,2153.09854,953.5341364,IDFC FIRST Bank,0.221,High Risk
57907.41892,58,3,Professional,Tier_2,11581.48378,11236.92506,1683.18371,6049.114781,4163.860594,1566.828465,2176.568475,3112.665158,2004.172756,3980.512853,1192.54516,Union Bank of India,0.8,Low Risk
136815.29,37,1,Retired,Tier_3,20522.2935,0.0,6277.032975,15328.20863,9653.337808,6821.496227,4110.414147,6937.68843,4469.731813,10396.35776,4074.68482,Indian Bank,0.698,Medium Risk
24652.71136,18,3,Self_Employed,Tier_3,3697.906704,2873.79874,724.3740878,3426.36079,1408.880534,839.0677456,1078.735156,1241.719936,1131.84331,2338.928806,685.846807,Federal Bank Ltd.,0.276,High Risk
16415.21174,52,4,Student,Tier_2,3283.042348,0.0,808.76878,2161.176609,1115.575479,519.037458,656.631947,1147.235033,726.5614705,925.5780293,443.2249959,Kotak Mahindra Bank,0.0,High Risk
14725.57588,60,0,Retired,Tier_3,2208.836382,0.0,695.6414245,1530.223711,1067.10492,422.5314506,383.2844401,1140.312697,475.8182617,0.0,172.4684848,Central Bank of India,1.0,Low Risk
15619.95328,41,0,Retired,Tier_2,3123.990657,0.0,500.3267852,1600.901211,879.6012205,665.9322541,415.7876139,1007.02067,481.8715184,0.0,389.517013,Bank of Baroda,0.575,Medium Risk
28205.47235,42,3,Self_Employed,Tier_3,4230.820853,2901.225151,1125.17529,3052.96727,1763.650388,621.1943515,1235.637906,2179.148625,1292.250283,2486.736752,521.3295351,Federal Bank Ltd.,0.276,High Risk
39413.91638,57,2,Self_Employed,Tier_1,11824.17491,0.0,1421.50806,4794.882742,2647.918584,1890.373662,1571.669369,1681.013099,1883.157094,2164.541274,1046.694972,Indian Overseas Bank,0.904,Low Risk
37432.90091,29,4,Retired,Tier_1,11229.87027,0.0,1665.90871,5362.559592,2153.465459,1165.79625,1142.507461,2663.432465,1237.112494,3414.170463,1046.452476,HDFC Bank Ltd.,0.013,High Risk
58145.23782,28,3,Self_Employed,Tier_1,17443.57135,0.0,2667.245126,6896.813668,4179.785619,2814.731388,2779.030394,3362.517736,2404.656994,4272.18813,703.4485747,Indian Overseas Bank,0.904,Low Risk
30313.67392,47,4,Self_Employed,Tier_1,9094.102176,0.0,1179.46893,3461.75004,2043.220277,1220.597028,958.7582167,1346.748111,1249.431392,3009.245001,754.3518505,UCO Bank,0.96,Low Risk
95968.94441,30,2,Student,Tier_2,19193.78888,0.0,3518.949606,11034.90616,5677.545814,3572.355109,2220.871189,7326.030069,3976.889965,5328.783035,1178.723012,IDBI Bank Ltd.,0.833,Low Risk
24275.60448,64,4,Professional,Tier_1,7282.681343,1672.791619,732.6787798,3189.854474,1477.827254,1123.776574,637.9299838,1309.910466,753.6537701,1950.396222,303.8161472,IDFC FIRST Bank,0.221,High Risk
264365.5263,42,4,Retired,Tier_1,79309.6579,0.0,12425.47098,31318.60347,16117.44506,12301.37841,7328.982041,17148.47229,7984.913225,24201.13843,2725.733559,Bank of Baroda,0.575,Medium Risk
49488.05166,42,4,Self_Employed,Tier_1,14846.4155,3710.838891,1889.659466,6077.245486,3171.912263,2011.340916,2402.254979,2851.057012,1923.023043,4549.940764,1413.719143,Canara Bank,0.805,Low Risk
15111.7311,34,0,Professional,Tier_2,3022.346221,0.0,332.847945,1819.311251,1002.294969,399.9439618,513.2793593,677.5275163,457.2127453,0.0,261.0449787,HDFC Bank Ltd.,0.013,High Risk
12736.64642,29,2,Professional,Tier_1,3820.993926,0.0,510.1839386,1518.437064,819.7286755,284.0173393,503.9806838,797.1613861,567.570384,1139.113264,178.7635203,Kotak Mahindra Bank,0.0,High Risk
44131.56623,28,0,Professional,Tier_2,8826.313245,7116.601556,1164.485892,4775.915653,2407.482495,1797.287185,1065.537512,2392.704818,1382.878343,0.0,924.6873906,Bank of Baroda,0.575,Medium Risk
25088.94105,27,1,Self_Employed,Tier_1,7526.682315,0.0,608.1899952,3669.840748,1755.204147,1011.768471,893.1567438,1720.787541,821.8389013,2401.901492,354.6882627,Federal Bank Ltd.,0.276,High Risk
53111.72836,34,3,Retired,Tier_2,10622.34567,4260.112249,2633.266321,5671.594208,2821.266835,2450.928977,2426.49008,4039.536139,2383.708981,4432.500415,1056.296519,Kotak Mahindra Bank,0.0,High Risk
43806.731,62,0,Retired,Tier_1,13142.0193,3366.649728,2054.381535,5675.972153,2410.436234,1758.909912,877.3755353,2086.327024,2088.700304,0.0,1243.804981,Union Bank of India,0.8,Low Risk
28302.05032,33,4,Self_Employed,Tier_1,8490.615096,0.0,1183.933892,2914.397044,1971.124536,613.5525806,1168.341454,1569.18418,963.2806903,1952.230577,624.73196,HDFC Bank Ltd.,0.013,High Risk
15237.54438,37,1,Self_Employed,Tier_2,3047.508876,0.0,573.1179913,1661.798575,966.709981,636.6520459,672.118809,763.9427335,722.2836761,1466.379199,455.6862595,IDBI Bank Ltd.,0.833,Low Risk
8929.135681,22,2,Retired,Tier_3,1339.370352,878.046831,281.7386496,1039.056885,599.2395441,261.4205894,186.1327723,585.2473988,291.38852,533.6523603,128.9818283,Punjab National Bank,0.915,Low Risk
20988.72566,58,2,Retired,Tier_2,4197.745131,3924.894847,619.0207951,2305.022085,1223.940165,473.1373769,692.0490403,1095.448853,957.4754174,1520.583661,368.9791204,UCO Bank,0.96,Low Risk
59520.23966,49,0,Retired,Tier_3,8928.03595,0.0,1791.295038,7094.0177,3097.823635,2933.550424,1960.781485,3404.590679,1970.481462,0.0,1730.532948,State Bank of India,0.521,Medium Risk
35604.5122,44,4,Student,Tier_2,7120.90244,0.0,1195.554381,4795.292826,2783.879945,1742.614539,1654.718355,2146.413166,1132.992444,2540.600067,945.2288605,Bank of India,0.815,Low Risk
11074.07021,21,4,Professional,Tier_2,2214.814043,1532.705366,335.109424,1465.976835,726.3477277,547.818618,353.9143416,621.3342402,466.1564564,680.7324071,309.9417204,Indian Overseas Bank,0.904,Low Risk
34458.03209,58,2,Student,Tier_3,5168.704813,5728.816621,921.4820405,4392.624918,2197.777533,891.3025518,1568.078427,1940.887447,1353.46465,2635.68175,565.5509393,Bank of Baroda,0.575,Medium Risk
40831.3956,24,4,Student,Tier_2,8166.27912,0.0,1934.174043,4702.550125,3185.831053,1188.780331,1083.609559,1854.368603,1640.030395,2421.228449,1103.985525,UCO Bank,0.96,Low Risk
14792.3689,63,3,Self_Employed,Tier_1,4437.710669,0.0,632.5952658,2104.315686,1176.162824,732.9362808,302.6186608,689.1814451,652.8330934,946.209393,399.4973731,Axis Bank Ltd.,0.131,High Risk
33925.85698,31,0,Professional,Tier_3,5088.878547,0.0,1331.105103,4849.247711,1752.591522,1348.721873,982.6945515,2555.499733,1347.909841,0.0,658.6749041,Indian Overseas Bank,0.904,Low Risk
31430.04732,56,0,Professional,Tier_1,9429.014196,0.0,1046.038325,3488.347834,1872.913645,978.6800868,1486.218217,1390.987532,1464.795163,0.0,415.1770371,Indian Bank,0.698,Medium Risk
12022.99593,41,4,Retired,Tier_2,2404.599186,0.0,530.5764747,1784.297645,831.0666701,457.7384167,349.4824048,864.5641179,483.838521,996.1892651,351.5597963,Punjab National Bank,0.915,Low Risk
39941.95479,35,2,Self_Employed,Tier_1,11982.58644,6304.240299,991.7809423,4321.930057,3067.853065,1842.686052,1097.488788,2667.946427,1256.038541,3989.669,977.9576951,Canara Bank,0.805,Low Risk
46984.84029,55,3,Self_Employed,Tier_1,14095.45209,0.0,1136.026799,5305.98521,3173.359449,1954.444033,1039.411218,3324.991105,1438.184837,3431.192515,1007.567168,Central Bank of India,1.0,Low Risk
71352.92771,56,3,Retired,Tier_2,14270.58554,13734.21224,3469.306237,9730.265806,5673.905618,2068.703698,2003.666418,5636.410125,2952.063067,5170.393098,2047.454342,Bank of Baroda,0.575,Medium Risk
69702.69783,57,3,Retired,Tier_1,20910.80935,10703.58162,3364.614657,9489.233079,4910.920346,1621.544806,1437.228423,3105.013593,2700.833754,4783.559726,1093.117038,Bank of Baroda,0.575,Medium Risk
9964.829935,18,1,Student,Tier_3,1494.72449,0.0,399.1357251,1114.147987,501.4115592,386.2353411,238.0228107,419.5569158,340.3171489,724.1783069,246.2713888,Kotak Mahindra Bank,0.0,High Risk
14167.31215,34,4,Retired,Tier_2,2833.46243,974.48497,481.247813,1784.317051,917.0459025,295.2464972,645.7539644,982.5869809,455.131508,1206.365332,289.6194984,Central Bank of India,1.0,Low Risk
45296.31105,43,3,Retired,Tier_2,9059.26221,3637.914158,2114.858559,4590.369591,3563.192447,954.9902006,1614.691158,2101.969634,1757.294927,2422.130545,609.5096846,Axis Bank Ltd.,0.131,High Risk
45251.06213,39,4,Self_Employed,Tier_2,9050.212426,7033.2189,1909.303463,5826.377076,2506.425896,1513.989573,1694.955556,2880.484141,1687.105384,3968.550674,981.3536074,Central Bank of India,1.0,Low Risk
45296.76109,56,2,Student,Tier_2,9059.352217,0.0,1950.645503,6624.168717,3536.323726,1897.841506,1281.594294,2643.735763,1555.01946,4341.392664,795.9083028,Bank of India,0.815,Low Risk
654180.0204,35,2,Professional,Tier_2,130836.0041,53807.67282,25852.54035,71195.17938,37973.21984,19972.85937,30092.05836,48804.35898,25048.72128,57928.02615,14853.21095,Axis Bank Ltd.,0.131,High Risk
47366.24244,55,2,Student,Tier_2,9473.248488,8241.773123,2257.098255,4770.989131,3665.671561,960.7643328,1288.303607,3433.089757,2316.67579,3049.862483,1382.672247,Kotak Mahindra Bank,0.0,High Risk
74414.43143,45,1,Self_Employed,Tier_3,11162.16471,0.0,2182.58826,10345.10908,5082.468322,3668.140065,1575.201153,4412.883301,3196.777585,6131.385429,1219.846643,Kotak Mahindra Bank,0.0,High Risk
64353.98071,38,2,Professional,Tier_3,9653.097107,0.0,1801.438839,9473.275158,3927.763584,1838.388866,1830.255383,3673.29744,1964.025416,3437.368822,1571.64951,Canara Bank,0.805,Low Risk
50517.02371,55,4,Student,Tier_1,15155.10711,9191.571419,1901.581685,5748.272154,3905.967633,2275.023698,2439.47535,2868.420665,2311.647534,2918.733507,1208.706948,Kotak Mahindra Bank,0.0,High Risk
23312.32023,50,0,Retired,Tier_3,3496.848034,0.0,711.4443287,3366.653801,1227.042939,889.195346,597.304794,1476.582513,794.9925002,0.0,257.5995549,Yes Bank Ltd.,0.155,High Risk
55057.20624,47,0,Student,Tier_2,11011.44125,6175.15892,1194.483081,6759.50003,3972.314089,1816.075049,2450.120386,3334.674528,2078.266592,0.0,782.5804756,Indian Bank,0.698,Medium Risk
16166.4355,59,4,Professional,Tier_3,2424.965325,1735.459434,789.8777301,2256.416106,1096.136955,516.6484188,654.1815693,980.7804412,789.5225673,1441.624224,266.4427599,Yes Bank Ltd.,0.155,High Risk
24822.30133,25,0,Student,Tier_2,4964.460266,0.0,1169.29925,2856.560014,1523.110604,1077.549061,1225.565747,1769.501694,839.5202392,0.0,267.7529121,ICICI Bank Ltd.,0.117,High Risk
20346.45191,47,3,Student,Tier_2,4069.290382,1385.935142,413.289887,2979.945814,1344.529681,665.467356,769.3279881,1275.776699,971.1869101,1233.249538,436.0335845,Central Bank of India,1.0,Low Risk
32030.76007,56,0,Student,Tier_1,9609.22802,0.0,1474.832504,3318.572546,2334.444017,1246.721796,1086.704378,2450.045482,1144.326764,0.0,689.8450168,Bank of Baroda,0.575,Medium Risk
191124.3446,26,1,Retired,Tier_2,38224.86892,0.0,6791.822342,27502.85668,10227.66188,7509.468004,4391.767165,11965.89034,8101.2906,14097.62447,3779.070344,IDBI Bank Ltd.,0.833,Low Risk
6735.454074,50,2,Self_Employed,Tier_2,1347.090815,1284.26774,236.7643798,786.4216037,390.2397438,213.4076087,271.2025572,530.1540652,220.4955912,405.0456771,191.0052976,Canara Bank,0.805,Low Risk
51946.04241,60,0,Self_Employed,Tier_2,10389.20848,0.0,1299.764258,5206.080768,3191.026418,1147.01253,1400.99979,3957.277506,2389.622379,0.0,1331.962402,Union Bank of India,0.8,Low Risk
8256.697463,46,0,Self_Employed,Tier_2,1651.339493,0.0,213.854761,948.428923,594.2527478,186.0960953,214.2736316,459.3290075,260.6549112,0.0,195.6953018,ICICI Bank Ltd.,0.117,High Risk
20566.26041,48,1,Student,Tier_2,4113.252083,2530.986315,584.6483009,2890.796176,1584.755909,939.8050621,557.3695747,1590.266549,923.3035808,1133.7968,392.28399,Central Bank of India,1.0,Low Risk
71690.47254,20,1,Professional,Tier_2,14338.09451,0.0,2629.935483,7512.694173,5590.815883,1885.000172,1989.765386,4107.424491,2192.605567,4617.89184,1522.818208,Axis Bank Ltd.,0.131,High Risk
31583.07567,55,0,Student,Tier_3,4737.46135,4933.549277,1089.087262,4207.138824,1939.402119,1354.692885,1388.344996,1395.727427,1484.957661,0.0,733.9104386,Bank of Maharashtra,0.812,Low Risk
12667.01739,28,3,Student,Tier_3,1900.052608,932.9536931,358.3144321,1807.667582,807.2952918,302.6102871,441.7967188,636.9269692,631.6050291,1224.575083,162.7196652,Axis Bank Ltd.,0.131,High Risk
16927.75215,22,0,Self_Employed,Tier_2,3385.55043,0.0,747.8845875,1954.324319,1307.141105,817.8334928,789.830811,828.4057756,690.5097431,0.0,481.3825152,Indian Overseas Bank,0.904,Low Risk
51669.90898,48,3,Self_Employed,Tier_3,7750.486348,0.0,1578.437802,6299.486549,2670.144189,1200.730597,2372.604273,2799.927782,2433.824007,3594.34161,820.7961002,Indian Bank,0.698,Medium Risk
16724.99114,37,2,Retired,Tier_2,3344.998228,0.0,433.2853466,1682.725347,1204.383975,339.1967272,553.2183594,1169.794876,636.5529491,1184.296713,279.2522625,ICICI Bank Ltd.,0.117,High Risk
35671.93529,21,4,Student,Tier_2,7134.387058,4670.615689,1155.965651,3954.658774,2421.327531,1520.687351,1070.653706,2715.807913,1653.591361,3532.242694,892.6249994,Bank of India,0.815,Low Risk
31113.90588,25,2,Retired,Tier_1,9334.171763,0.0,1281.175549,3419.805738,1725.75223,1447.412532,936.4431699,1763.212544,1464.718849,2741.383635,472.5062261,Indian Overseas Bank,0.904,Low Risk
17812.7965,59,0,Retired,Tier_3,2671.919475,0.0,529.2128834,2526.077621,1318.417614,566.9716703,419.883914,1019.211648,535.0396596,0.0,430.2884498,ICICI Bank Ltd.,0.117,High Risk
166726.1512,52,0,Retired,Tier_2,33345.23023,0.0,4927.971849,24109.88329,8711.6226,3477.712194,6363.001301,7421.990969,7505.134377,0.0,2325.687929,Bank of India,0.815,Low Risk
